order_id,order_date,supplier_reliability_score,warehouse_inventory_level,order_quantity,shipping_distance_km,shipping_method,weather_condition,processing_time_hours,order_priority,delayed
2415,2023-04-11 14:00:00,0.94,3733,453,1555.4,Sea,Storm,8.8,Medium,0
2416,2023-04-11 15:00:00,0.88,1937,438,911.2,Road,Storm,56.1,High,0
2417,2023-04-11 16:00:00,0.89,2079,4,281.4,Rail,Fog,71.2,High,1
2418,2023-04-11 17:00:00,0.63,4828,237,1201.4,Road,Clear,7.6,Low,0
2419,2023-04-11 18:00:00,0.62,4861,489,364.4,Road,Storm,50.9,Medium,0
2420,2023-04-11 19:00:00,0.88,3781,116,654.2,Rail,Clear,18.1,Medium,0
2421,2023-04-11 20:00:00,0.83,3679,168,1976.7,Road,Rain,7.6,Low,0
2422,2023-04-11 21:00:00,0.67,2023,403,1127.3,Air,Clear,61.4,Medium,0
2423,2023-04-11 22:00:00,0.6,4737,108,392.4,Sea,Storm,16.5,Medium,0
2424,2023-04-11 23:00:00,0.69,1272,363,629.0,Rail,Storm,17.7,Low,1
2425,2023-04-12 00:00:00,0.85,2662,462,1676.5,Rail,Storm,63.1,Medium,0
2426,2023-04-12 01:00:00,0.74,703,396,155.8,Road,Storm,70.4,Low,1
2427,2023-04-12 02:00:00,0.86,1260,276,522.6,Sea,Rain,51.9,High,0
2428,2023-04-12 03:00:00,0.66,4716,316,515.0,Road,Rain,33.2,Medium,0
2429,2023-04-12 04:00:00,0.86,3816,182,467.3,Road,Clear,6.4,Low,0
2430,2023-04-12 05:00:00,0.64,1129,174,794.8,Sea,Fog,49.2,High,0
2431,2023-04-12 06:00:00,0.96,492,217,1701.2,Road,Fog,58.8,Medium,0
2432,2023-04-12 07:00:00,0.7,1743,365,1360.0,Rail,Clear,30.7,High,1
2433,2023-04-12 08:00:00,0.6,2408,349,1830.4,Sea,Fog,6.7,Low,0
2434,2023-04-12 09:00:00,0.92,4251,30,981.0,Road,Rain,32.0,Medium,0
2435,2023-04-12 10:00:00,0.73,872,393,1489.3,Road,Clear,6.1,Low,0
2436,2023-04-12 11:00:00,0.76,2982,127,1306.9,Road,Clear,11.7,High,0
2437,2023-04-12 12:00:00,0.66,400,159,583.3,Road,Fog,17.5,Low,0
2438,2023-04-12 13:00:00,0.68,3667,198,1995.9,Rail,Clear,48.5,Medium,0
2439,2023-04-12 14:00:00,0.76,4678,229,1574.0,Rail,Rain,33.8,Medium,0
2440,2023-04-12 15:00:00,0.72,2874,83,57.8,Sea,Storm,53.2,Low,1
2441,2023-04-12 16:00:00,0.8,468,139,1929.5,Air,Clear,58.7,Low,0
2442,2023-04-12 17:00:00,0.71,2747,422,746.9,Sea,Fog,50.4,High,0
2443,2023-04-12 18:00:00,0.77,3231,40,989.6,Road,Fog,17.1,Medium,0
2444,2023-04-12 19:00:00,0.61,2815,422,541.1,Air,Storm,33.0,Low,0
2445,2023-04-12 20:00:00,0.8,3452,330,523.8,Sea,Rain,60.9,Medium,1
2446,2023-04-12 21:00:00,0.84,1755,314,1468.3,Air,Clear,4.1,Medium,0
2447,2023-04-12 22:00:00,0.96,4586,376,159.8,Air,Rain,45.1,Low,0
2448,2023-04-12 23:00:00,0.89,4311,5,1697.6,Air,Rain,7.3,Low,0
2449,2023-04-13 00:00:00,0.63,476,47,72.6,Road,Fog,57.7,Low,1
2450,2023-04-13 01:00:00,0.75,3757,444,160.1,Road,Fog,3.8,Medium,0
2451,2023-04-13 02:00:00,0.9,2748,343,277.9,Rail,Storm,50.7,Medium,0
2452,2023-04-13 03:00:00,0.89,2713,130,736.2,Rail,Rain,14.2,Medium,0
2453,2023-04-13 04:00:00,0.62,2245,466,727.6,Rail,Fog,10.6,High,0
2454,2023-04-13 05:00:00,0.61,2740,304,1321.6,Sea,Fog,44.0,Medium,0
2455,2023-04-13 06:00:00,0.8,4780,477,1254.8,Sea,Fog,47.6,Low,0
2456,2023-04-13 07:00:00,0.78,421,363,1117.6,Rail,Fog,27.5,Medium,0
2457,2023-04-13 08:00:00,0.65,4135,369,352.6,Air,Fog,9.9,Medium,1
2458,2023-04-13 09:00:00,0.71,1701,216,495.8,Road,Clear,25.9,Low,0
2459,2023-04-13 10:00:00,0.74,3270,294,1454.4,Road,Rain,40.4,High,1
2460,2023-04-13 11:00:00,0.91,1557,147,1403.2,Air,Clear,19.3,Medium,1
2461,2023-04-13 12:00:00,0.7,4371,285,1802.6,Sea,Clear,15.2,High,0
2462,2023-04-13 13:00:00,0.92,3631,418,843.0,Rail,Fog,28.2,Medium,1
2463,2023-04-13 14:00:00,0.94,1158,286,1516.0,Rail,Fog,33.1,Low,1
2464,2023-04-13 15:00:00,0.7,109,79,1310.0,Road,Clear,65.0,Medium,0
2465,2023-04-13 16:00:00,0.94,4177,400,587.9,Road,Clear,61.7,High,1
2466,2023-04-13 17:00:00,0.63,1899,289,681.8,Sea,Clear,9.4,High,0
2467,2023-04-13 18:00:00,0.75,382,202,1659.9,Sea,Storm,39.3,High,1
2468,2023-04-13 19:00:00,0.64,301,355,1406.3,Road,Fog,26.5,Medium,1
2469,2023-04-13 20:00:00,0.73,1507,43,1565.2,Rail,Storm,64.7,Medium,0
2470,2023-04-13 21:00:00,0.71,2002,93,1843.5,Rail,Fog,18.4,High,0
2471,2023-04-13 22:00:00,0.9,3586,132,1027.0,Air,Rain,7.1,High,1
2472,2023-04-13 23:00:00,0.93,4628,284,614.7,Rail,Fog,24.5,Low,0
2473,2023-04-14 00:00:00,0.73,3949,141,1188.2,Road,Rain,61.2,High,0
2474,2023-04-14 01:00:00,0.74,996,69,1235.0,Rail,Rain,11.6,High,0
2475,2023-04-14 02:00:00,0.99,1739,454,209.0,Road,Rain,3.9,Low,0
2476,2023-04-14 03:00:00,0.66,4570,483,376.7,Air,Clear,70.9,Low,1
2477,2023-04-14 04:00:00,0.79,1034,392,1747.5,Sea,Rain,62.4,High,0
2478,2023-04-14 05:00:00,0.84,3992,497,1315.2,Rail,Fog,49.9,Low,0
2479,2023-04-14 06:00:00,0.86,3852,333,1031.7,Road,Clear,48.7,Low,0
2480,2023-04-14 07:00:00,0.66,1359,62,1113.2,Road,Fog,63.7,Low,0
2481,2023-04-14 08:00:00,0.73,530,337,1391.2,Sea,Storm,69.2,Low,0
2482,2023-04-14 09:00:00,0.66,3544,467,750.8,Sea,Rain,27.3,Medium,0
2483,2023-04-14 10:00:00,0.9,1167,463,1905.7,Air,Rain,41.1,High,0
2484,2023-04-14 11:00:00,0.89,2559,47,248.0,Road,Fog,40.0,Low,0
2485,2023-04-14 12:00:00,0.93,4852,32,461.0,Rail,Storm,41.4,Medium,1
2486,2023-04-14 13:00:00,0.77,4641,83,1106.6,Road,Rain,60.4,Medium,0
2487,2023-04-14 14:00:00,0.61,403,343,390.8,Sea,Clear,53.5,High,0
2488,2023-04-14 15:00:00,0.96,523,53,498.2,Rail,Storm,20.0,Medium,1
2489,2023-04-14 16:00:00,0.64,1055,376,1529.6,Road,Storm,41.3,Low,0
2490,2023-04-14 17:00:00,0.69,1059,159,1826.8,Sea,Storm,3.8,Medium,0
2491,2023-04-14 18:00:00,0.61,3659,315,919.5,Sea,Storm,17.8,Low,1
2492,2023-04-14 19:00:00,0.76,1164,378,257.1,Rail,Clear,66.3,High,0
2493,2023-04-14 20:00:00,0.88,1885,84,261.4,Sea,Clear,24.6,Low,0
2494,2023-04-14 21:00:00,0.97,3739,147,947.0,Rail,Fog,41.1,High,0
2495,2023-04-14 22:00:00,0.82,2072,45,140.9,Road,Fog,38.0,High,0
2496,2023-04-14 23:00:00,0.63,1474,199,1554.4,Sea,Rain,66.3,Medium,0
2497,2023-04-15 00:00:00,0.95,714,310,1144.8,Sea,Clear,71.3,Low,1
2498,2023-04-15 01:00:00,0.64,2002,168,1206.8,Sea,Storm,21.6,High,0
2499,2023-04-15 02:00:00,0.68,489,97,74.1,Sea,Rain,8.4,Low,1
2500,2023-04-15 03:00:00,0.69,3811,415,900.8,Road,Fog,54.1,High,0
2501,2023-04-15 04:00:00,0.95,4735,491,1801.0,Road,Clear,47.6,Medium,0
2502,2023-04-15 05:00:00,0.76,4337,424,1729.7,Air,Clear,14.9,Medium,1
2503,2023-04-15 06:00:00,0.94,3806,339,1263.4,Rail,Clear,22.0,Medium,0
2504,2023-04-15 07:00:00,0.82,4710,54,757.8,Sea,Storm,66.9,Low,0
2505,2023-04-15 08:00:00,0.79,3250,320,876.4,Road,Fog,60.6,Low,0
2506,2023-04-15 09:00:00,0.91,3639,14,1076.8,Air,Clear,6.8,Low,0
2507,2023-04-15 10:00:00,0.68,810,163,345.4,Sea,Clear,64.5,Medium,0
2508,2023-04-15 11:00:00,0.71,3691,314,1378.0,Sea,Fog,63.9,Low,0
2509,2023-04-15 12:00:00,0.96,4312,296,1291.2,Air,Clear,35.6,Low,1
2510,2023-04-15 13:00:00,0.84,3518,129,445.0,Rail,Rain,12.8,High,0
2511,2023-04-15 14:00:00,0.75,522,169,39.1,Sea,Fog,10.3,High,0
2512,2023-04-15 15:00:00,0.85,3090,127,81.5,Air,Fog,6.5,Medium,0
2513,2023-04-15 16:00:00,0.9,1287,230,1794.2,Rail,Storm,39.0,Medium,1
2514,2023-04-15 17:00:00,0.88,1615,348,1111.9,Air,Fog,70.5,Medium,1
2515,2023-04-15 18:00:00,0.8,1258,223,1299.7,Road,Rain,19.6,Medium,1
2516,2023-04-15 19:00:00,0.85,1599,476,1924.9,Air,Storm,33.0,Medium,0
2517,2023-04-15 20:00:00,0.69,1809,244,777.7,Road,Fog,11.3,Medium,1
2518,2023-04-15 21:00:00,0.79,661,194,1341.3,Rail,Fog,30.1,Low,0
2519,2023-04-15 22:00:00,0.95,2608,471,1981.6,Rail,Storm,11.0,High,0
2520,2023-04-15 23:00:00,0.97,1801,447,881.3,Road,Clear,35.6,High,0
2521,2023-04-16 00:00:00,0.61,1189,451,1186.3,Air,Fog,27.8,Low,1
2522,2023-04-16 01:00:00,0.7,2082,99,1982.7,Sea,Fog,68.6,High,0
2523,2023-04-16 02:00:00,0.7,1693,433,901.9,Rail,Rain,25.6,High,0
2524,2023-04-16 03:00:00,0.73,3860,334,541.9,Rail,Storm,41.5,Low,1
2525,2023-04-16 04:00:00,0.72,222,294,1491.4,Air,Storm,37.8,High,1
2526,2023-04-16 05:00:00,0.71,3911,247,79.8,Sea,Rain,4.6,Low,0
2527,2023-04-16 06:00:00,0.79,2488,333,760.4,Rail,Rain,52.4,Low,0
2528,2023-04-16 07:00:00,0.7,3615,211,506.6,Road,Clear,56.6,Medium,0
2529,2023-04-16 08:00:00,0.89,3417,249,1773.1,Air,Rain,23.8,High,0
2530,2023-04-16 09:00:00,0.61,3785,20,274.2,Rail,Fog,28.6,Low,0
2531,2023-04-16 10:00:00,0.99,3583,327,291.0,Rail,Fog,68.0,Medium,0
2532,2023-04-16 11:00:00,0.68,3994,299,1854.3,Road,Storm,30.9,Low,0
2533,2023-04-16 12:00:00,0.96,4415,255,1157.2,Sea,Fog,3.2,Medium,1
2534,2023-04-16 13:00:00,0.87,1653,261,1208.6,Sea,Clear,2.3,Medium,0
2535,2023-04-16 14:00:00,0.95,4132,163,1137.9,Rail,Clear,45.3,Medium,0
2536,2023-04-16 15:00:00,0.77,3484,87,263.5,Air,Rain,26.8,Medium,1
2537,2023-04-16 16:00:00,0.73,3323,149,1676.2,Air,Clear,46.6,High,1
2538,2023-04-16 17:00:00,0.84,3258,58,416.5,Air,Fog,6.7,Medium,0
2539,2023-04-16 18:00:00,0.68,2838,219,1804.6,Road,Fog,66.8,High,0
2540,2023-04-16 19:00:00,0.77,4472,473,1813.0,Sea,Fog,39.4,Low,0
2541,2023-04-16 20:00:00,0.82,3991,235,264.8,Air,Rain,38.2,Medium,0
2542,2023-04-16 21:00:00,0.65,3120,85,80.9,Air,Rain,63.4,Low,0
2543,2023-04-16 22:00:00,0.92,762,180,18.1,Road,Storm,62.4,Medium,1
2544,2023-04-16 23:00:00,0.78,4493,300,1330.5,Sea,Fog,53.8,High,0
2545,2023-04-17 00:00:00,0.81,1918,413,1292.1,Air,Rain,30.1,Low,1
2546,2023-04-17 01:00:00,0.87,2319,388,150.9,Air,Rain,27.2,High,0
2547,2023-04-17 02:00:00,0.96,4767,227,1051.8,Road,Fog,71.0,Medium,0
2548,2023-04-17 03:00:00,0.65,1911,150,1219.6,Air,Rain,57.4,Low,0
2549,2023-04-17 04:00:00,0.68,633,48,1346.2,Sea,Fog,26.7,High,1
2550,2023-04-17 05:00:00,0.65,1614,356,26.0,Rail,Fog,63.6,Medium,0
2551,2023-04-17 06:00:00,0.99,2217,486,1332.3,Road,Clear,32.6,Medium,0
2552,2023-04-17 07:00:00,0.77,3532,138,912.5,Air,Clear,11.4,Medium,0
2553,2023-04-17 08:00:00,0.89,3900,73,805.3,Rail,Rain,1.1,Low,0
2554,2023-04-17 09:00:00,0.67,3767,245,1278.4,Sea,Clear,52.2,Low,0
2555,2023-04-17 10:00:00,0.97,593,432,1516.5,Road,Rain,56.6,Medium,1
2556,2023-04-17 11:00:00,0.65,675,88,555.4,Road,Clear,44.4,Low,0
2557,2023-04-17 12:00:00,0.87,2025,62,1344.1,Rail,Storm,43.1,Medium,1
2558,2023-04-17 13:00:00,0.61,1752,345,197.2,Road,Rain,1.8,Medium,0
2559,2023-04-17 14:00:00,0.95,3568,371,266.2,Sea,Clear,30.6,Medium,1
2560,2023-04-17 15:00:00,0.76,1037,10,933.6,Rail,Clear,3.1,Medium,0
2561,2023-04-17 16:00:00,0.85,319,398,292.4,Road,Fog,2.5,High,1
2562,2023-04-17 17:00:00,0.84,1586,199,1204.5,Rail,Clear,55.1,High,0
2563,2023-04-17 18:00:00,0.68,3940,381,1011.0,Sea,Storm,10.0,High,0
2564,2023-04-17 19:00:00,0.78,1181,242,1798.1,Road,Rain,9.6,High,0
2565,2023-04-17 20:00:00,0.6,4655,476,1405.9,Air,Rain,48.8,Medium,1
2566,2023-04-17 21:00:00,0.91,1763,153,524.3,Sea,Rain,13.4,Medium,0
2567,2023-04-17 22:00:00,0.78,605,76,1918.7,Road,Fog,19.1,High,1
2568,2023-04-17 23:00:00,0.71,3883,332,1627.2,Road,Storm,36.3,Medium,0
2569,2023-04-18 00:00:00,0.76,2136,253,515.0,Road,Rain,53.0,High,0
2570,2023-04-18 01:00:00,0.76,4677,338,1870.7,Road,Storm,40.6,Medium,0
2571,2023-04-18 02:00:00,0.66,4848,185,1883.6,Air,Fog,8.9,Medium,0
2572,2023-04-18 03:00:00,0.75,2657,298,218.7,Air,Clear,31.7,Medium,0
2573,2023-04-18 04:00:00,0.87,4902,227,1377.8,Air,Fog,52.2,High,0
2574,2023-04-18 05:00:00,0.82,552,87,1229.5,Road,Storm,46.2,High,0
2575,2023-04-18 06:00:00,1.0,256,336,1981.8,Rail,Storm,3.0,Low,0
2576,2023-04-18 07:00:00,0.9,2819,97,1872.6,Sea,Clear,63.3,High,1
2577,2023-04-18 08:00:00,0.93,1450,310,1450.1,Air,Clear,45.9,Medium,0
2578,2023-04-18 09:00:00,0.66,2848,124,1589.0,Air,Fog,66.7,Low,0
2579,2023-04-18 10:00:00,0.81,3162,296,1054.5,Sea,Fog,5.5,Medium,1
2580,2023-04-18 11:00:00,0.7,1120,21,1895.0,Road,Rain,2.2,Low,1
2581,2023-04-18 12:00:00,0.7,3550,331,1344.5,Air,Clear,19.6,High,0
2582,2023-04-18 13:00:00,0.73,2519,226,568.5,Sea,Storm,9.6,High,0
2583,2023-04-18 14:00:00,0.83,4635,150,1793.9,Rail,Clear,35.7,High,1
2584,2023-04-18 15:00:00,0.77,2868,169,1992.0,Road,Clear,66.1,High,1
2585,2023-04-18 16:00:00,0.76,2101,67,688.0,Sea,Clear,34.4,Medium,0
2586,2023-04-18 17:00:00,0.75,1232,222,741.8,Air,Rain,49.1,Medium,0
2587,2023-04-18 18:00:00,0.99,2082,377,867.4,Rail,Clear,41.8,High,0
2588,2023-04-18 19:00:00,0.77,3619,101,1771.2,Sea,Rain,23.9,High,1
2589,2023-04-18 20:00:00,0.97,423,33,920.9,Sea,Fog,55.7,Low,1
2590,2023-04-18 21:00:00,1.0,420,276,590.2,Air,Storm,59.4,Medium,0
2591,2023-04-18 22:00:00,0.85,4932,290,1353.6,Sea,Fog,6.0,High,1
2592,2023-04-18 23:00:00,0.99,1027,437,15.3,Road,Rain,71.1,Low,0
2593,2023-04-19 00:00:00,1.0,616,411,1252.4,Air,Rain,22.9,Low,0
2594,2023-04-19 01:00:00,0.93,3742,325,952.6,Rail,Fog,58.4,High,0
2595,2023-04-19 02:00:00,0.89,1014,99,1476.3,Sea,Clear,43.0,High,0
2596,2023-04-19 03:00:00,0.69,3746,329,1770.1,Rail,Fog,45.4,Low,0
2597,2023-04-19 04:00:00,0.67,4234,216,655.9,Rail,Fog,65.3,Low,1
2598,2023-04-19 05:00:00,0.62,4326,282,71.9,Road,Rain,62.6,Low,1
2599,2023-04-19 06:00:00,0.69,3561,294,226.4,Rail,Rain,56.3,Low,0
2600,2023-04-19 07:00:00,0.81,469,336,305.7,Sea,Fog,22.4,Low,0
2601,2023-04-19 08:00:00,0.77,4236,376,1860.0,Sea,Storm,16.8,High,0
2602,2023-04-19 09:00:00,0.9,2254,206,1727.2,Sea,Fog,51.4,High,0
2603,2023-04-19 10:00:00,0.72,2697,483,514.1,Sea,Fog,5.3,Medium,0
2604,2023-04-19 11:00:00,0.85,1077,49,1251.7,Air,Storm,45.6,Medium,0
2605,2023-04-19 12:00:00,0.74,2010,310,861.3,Sea,Fog,55.2,Low,0
2606,2023-04-19 13:00:00,0.69,4505,282,943.2,Road,Clear,31.5,High,0
2607,2023-04-19 14:00:00,0.91,2948,126,1611.8,Sea,Storm,48.0,Low,0
2608,2023-04-19 15:00:00,0.72,220,1,419.6,Air,Rain,41.9,Low,0
2609,2023-04-19 16:00:00,0.81,3831,320,1964.1,Air,Rain,50.3,High,0
2610,2023-04-19 17:00:00,0.7,3900,73,899.1,Sea,Clear,61.2,High,0
2611,2023-04-19 18:00:00,0.86,1631,349,1689.1,Rail,Fog,28.1,Medium,0
2612,2023-04-19 19:00:00,0.67,1644,363,655.3,Sea,Fog,2.3,Low,0
2613,2023-04-19 20:00:00,0.63,3448,18,1126.9,Road,Clear,31.7,High,1
2614,2023-04-19 21:00:00,0.85,2538,390,176.5,Road,Fog,10.8,Low,0
2615,2023-04-19 22:00:00,0.8,700,496,981.4,Sea,Rain,44.4,Low,0
2616,2023-04-19 23:00:00,0.86,3721,444,589.8,Sea,Clear,27.5,Medium,1
2617,2023-04-20 00:00:00,0.63,2114,399,762.4,Sea,Rain,10.3,High,0
2618,2023-04-20 01:00:00,0.91,3645,54,1685.2,Road,Fog,53.6,Medium,1
2619,2023-04-20 02:00:00,0.62,700,452,1921.1,Rail,Rain,62.2,Low,0
2620,2023-04-20 03:00:00,0.98,1251,167,327.5,Rail,Storm,16.7,Medium,1
2621,2023-04-20 04:00:00,0.98,4363,447,1620.1,Sea,Rain,57.9,Medium,0
2622,2023-04-20 05:00:00,0.92,3671,293,1702.4,Road,Clear,18.6,High,0
2623,2023-04-20 06:00:00,0.73,1386,457,1304.9,Air,Rain,8.3,Low,0
2624,2023-04-20 07:00:00,0.86,3681,497,721.5,Rail,Fog,20.5,High,0
2625,2023-04-20 08:00:00,1.0,4038,272,1465.5,Road,Clear,15.7,High,0
2626,2023-04-20 09:00:00,0.89,2794,72,16.2,Air,Fog,54.7,High,1
2627,2023-04-20 10:00:00,0.86,3240,319,32.8,Sea,Clear,51.4,High,0
2628,2023-04-20 11:00:00,0.61,1480,55,288.3,Sea,Clear,33.6,Medium,1
2629,2023-04-20 12:00:00,0.61,4618,430,1881.8,Road,Clear,19.8,High,0
2630,2023-04-20 13:00:00,0.85,1102,493,209.0,Rail,Rain,12.3,Medium,1
2631,2023-04-20 14:00:00,0.79,4012,408,858.6,Sea,Clear,28.9,High,0
2632,2023-04-20 15:00:00,0.8,2003,376,636.8,Rail,Fog,14.9,Medium,0
2633,2023-04-20 16:00:00,0.68,1400,369,1965.7,Sea,Clear,22.8,Low,0
2634,2023-04-20 17:00:00,0.72,3716,359,242.8,Rail,Storm,20.7,High,0
2635,2023-04-20 18:00:00,0.96,1382,384,1497.4,Air,Clear,41.7,High,1
2636,2023-04-20 19:00:00,0.75,2052,158,763.7,Rail,Rain,37.1,Low,1
2637,2023-04-20 20:00:00,0.99,2368,379,1745.4,Sea,Storm,43.4,Medium,0
2638,2023-04-20 21:00:00,0.67,1005,364,996.5,Rail,Clear,28.4,High,0
2639,2023-04-20 22:00:00,0.81,2487,391,675.3,Sea,Fog,26.8,Medium,0
2640,2023-04-20 23:00:00,0.86,1553,166,1860.3,Road,Clear,5.1,Medium,0
2641,2023-04-21 00:00:00,0.87,4568,276,1928.3,Sea,Rain,34.2,Medium,1
2642,2023-04-21 01:00:00,0.92,2677,80,1349.8,Rail,Storm,66.1,High,0
2643,2023-04-21 02:00:00,0.9,1497,380,1391.4,Sea,Clear,36.7,High,1
2644,2023-04-21 03:00:00,0.93,3277,420,364.5,Air,Fog,25.0,High,0
2645,2023-04-21 04:00:00,0.62,3055,269,129.5,Sea,Fog,44.5,High,1
2646,2023-04-21 05:00:00,0.63,2063,20,1267.4,Air,Storm,45.8,Medium,0
2647,2023-04-21 06:00:00,0.65,1570,487,836.3,Sea,Storm,5.8,Low,0
2648,2023-04-21 07:00:00,0.68,3628,316,1001.9,Sea,Storm,47.3,Medium,1
2649,2023-04-21 08:00:00,0.89,2971,332,1652.5,Road,Rain,15.8,Low,1
2650,2023-04-21 09:00:00,0.82,682,496,939.6,Air,Storm,16.0,Low,0
2651,2023-04-21 10:00:00,0.88,1052,211,1721.5,Rail,Storm,65.6,Medium,0
2652,2023-04-21 11:00:00,0.84,1088,445,788.0,Rail,Fog,49.9,High,0
2653,2023-04-21 12:00:00,0.82,2562,213,1822.8,Air,Rain,43.4,Medium,0
2654,2023-04-21 13:00:00,0.67,3820,43,1017.3,Road,Fog,54.5,High,1
2655,2023-04-21 14:00:00,0.94,2482,71,537.5,Air,Rain,39.8,Medium,0
2656,2023-04-21 15:00:00,0.91,3763,65,411.7,Rail,Rain,47.9,Low,0
2657,2023-04-21 16:00:00,0.9,3978,351,164.1,Road,Rain,14.7,High,1
2658,2023-04-21 17:00:00,0.97,53,222,1409.2,Road,Fog,53.1,Low,0
2659,2023-04-21 18:00:00,0.76,3395,168,644.8,Rail,Fog,51.7,Medium,1
2660,2023-04-21 19:00:00,0.77,2905,306,689.3,Sea,Rain,37.0,Medium,0
2661,2023-04-21 20:00:00,0.79,4381,100,1314.1,Rail,Rain,51.9,Medium,1
2662,2023-04-21 21:00:00,0.74,1309,427,1973.0,Sea,Rain,28.0,High,0
2663,2023-04-21 22:00:00,0.8,1255,437,842.7,Rail,Clear,7.3,High,0
2664,2023-04-21 23:00:00,0.85,2125,64,661.4,Rail,Fog,69.4,High,1
2665,2023-04-22 00:00:00,0.83,4261,283,1043.9,Air,Storm,55.5,High,0
2666,2023-04-22 01:00:00,0.67,1396,201,357.5,Air,Fog,57.9,Low,0
2667,2023-04-22 02:00:00,0.89,4971,297,1040.0,Sea,Clear,64.8,Low,0
2668,2023-04-22 03:00:00,0.63,1605,9,1709.6,Road,Fog,28.9,High,1
2669,2023-04-22 04:00:00,0.68,2768,499,219.7,Road,Clear,29.9,High,0
2670,2023-04-22 05:00:00,0.76,256,426,425.4,Sea,Storm,26.7,High,0
2671,2023-04-22 06:00:00,0.93,2299,167,718.3,Rail,Rain,62.1,Medium,1
2672,2023-04-22 07:00:00,0.7,1487,267,688.5,Air,Rain,33.8,High,1
2673,2023-04-22 08:00:00,0.93,4753,73,693.2,Sea,Rain,53.4,Medium,0
2674,2023-04-22 09:00:00,0.83,367,410,521.0,Rail,Fog,69.0,Low,1
2675,2023-04-22 10:00:00,0.88,2451,52,1880.2,Air,Fog,63.4,Medium,0
2676,2023-04-22 11:00:00,0.72,236,468,145.8,Sea,Fog,32.8,Low,0
2677,2023-04-22 12:00:00,0.99,2642,279,1079.2,Rail,Clear,63.9,Low,0
2678,2023-04-22 13:00:00,0.86,2406,75,775.3,Sea,Clear,25.4,Medium,0
2679,2023-04-22 14:00:00,0.63,1540,373,1560.9,Road,Storm,32.0,Low,0
2680,2023-04-22 15:00:00,0.92,964,156,967.3,Rail,Clear,67.5,Low,0
2681,2023-04-22 16:00:00,0.79,308,63,1342.4,Road,Rain,64.5,Low,1
2682,2023-04-22 17:00:00,0.93,2960,153,1435.7,Rail,Fog,56.5,High,1
2683,2023-04-22 18:00:00,0.88,891,119,298.6,Rail,Rain,46.9,Low,1
2684,2023-04-22 19:00:00,0.99,539,295,1858.8,Rail,Rain,41.8,High,0
2685,2023-04-22 20:00:00,0.96,3946,492,1346.0,Air,Rain,8.6,Low,0
2686,2023-04-22 21:00:00,0.87,4137,2,586.0,Air,Storm,45.0,Low,0
2687,2023-04-22 22:00:00,0.91,1901,363,399.7,Air,Storm,46.4,Medium,1
2688,2023-04-22 23:00:00,0.62,1299,139,533.7,Air,Storm,30.2,Medium,0
2689,2023-04-23 00:00:00,0.92,4069,355,756.4,Air,Clear,12.9,Low,0
2690,2023-04-23 01:00:00,0.89,4939,277,1858.8,Sea,Rain,71.1,Medium,0
2691,2023-04-23 02:00:00,0.98,3691,450,602.4,Air,Fog,63.9,High,0
2692,2023-04-23 03:00:00,0.9,1151,335,1861.0,Sea,Rain,32.1,High,1
2693,2023-04-23 04:00:00,0.85,2669,40,917.2,Road,Rain,50.1,High,0
2694,2023-04-23 05:00:00,0.91,2241,477,1116.1,Road,Fog,45.5,High,0
2695,2023-04-23 06:00:00,0.84,834,341,311.4,Rail,Rain,13.0,Low,0
2696,2023-04-23 07:00:00,0.79,344,470,1920.1,Rail,Fog,27.4,Low,0
2697,2023-04-23 08:00:00,0.99,941,330,88.0,Sea,Fog,66.0,High,0
2698,2023-04-23 09:00:00,0.8,739,80,1429.8,Air,Clear,52.2,High,0
2699,2023-04-23 10:00:00,0.64,2921,378,1477.9,Rail,Fog,53.9,Medium,1
2700,2023-04-23 11:00:00,0.62,3845,369,340.9,Road,Rain,2.4,Low,1
2701,2023-04-23 12:00:00,0.75,3279,402,1862.0,Road,Rain,9.0,High,1
2702,2023-04-23 13:00:00,0.78,2337,138,963.5,Road,Storm,7.0,Medium,1
2703,2023-04-23 14:00:00,0.82,1846,127,102.2,Air,Fog,24.9,Low,0
2704,2023-04-23 15:00:00,0.63,3084,284,512.0,Air,Fog,71.6,Low,1
2705,2023-04-23 16:00:00,0.82,2701,87,1969.4,Air,Storm,69.1,High,0
2706,2023-04-23 17:00:00,0.98,4834,353,371.2,Air,Rain,49.2,Low,0
2707,2023-04-23 18:00:00,0.9,1196,382,49.4,Rail,Fog,29.8,Medium,1
2708,2023-04-23 19:00:00,0.88,2401,226,849.4,Road,Rain,30.6,Low,0
2709,2023-04-23 20:00:00,0.81,2092,475,1904.7,Rail,Clear,67.9,High,0
2710,2023-04-23 21:00:00,0.95,1126,34,465.6,Sea,Storm,12.0,Medium,0
2711,2023-04-23 22:00:00,0.64,2381,125,1957.8,Air,Clear,62.9,High,0
2712,2023-04-23 23:00:00,0.91,3869,440,1749.2,Sea,Storm,11.7,Low,0
2713,2023-04-24 00:00:00,0.89,2326,440,1722.0,Rail,Clear,11.4,Medium,0
2714,2023-04-24 01:00:00,0.75,674,30,1172.5,Rail,Fog,3.6,Medium,1
2715,2023-04-24 02:00:00,0.8,649,399,564.1,Air,Fog,3.1,Medium,0
2716,2023-04-24 03:00:00,0.66,4277,84,1196.2,Sea,Storm,48.0,Low,0
2717,2023-04-24 04:00:00,0.6,1450,85,1771.6,Rail,Storm,54.4,Low,1
